date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
01:14:19	122/122	---M--	502	error ('Bad%20Gateway')	text/html	date:Mon,%2009%20Mar%202026%2019:44:19%20GMT	https://www.pushpress.com/products/grow-1	C:/Users/abdul/projects/pushpress/www.pushpress.com/products/grow-1	(from https://www.pushpress.com/)
01:14:20	74582/74582	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Mar%202026%2016:35:27%20GMT	https://www.pushpress.com/products/train	C:/Users/abdul/projects/pushpress/www.pushpress.com/products/train.html	(from https://www.pushpress.com/)
01:14:20	27026/27026	---M--	200	added ('OK')	image/png	etag:%2267bea5d98ad2cb27baf52ff15875735b%22	https://cdn.prod.website-files.com/60359921321f8d5992691da6/63eaa47e5f3cc65290f41b8b_pp-logo-train.png	C:/Users/abdul/projects/pushpress/cdn.prod.website-files.com/60359921321f8d5992691da6/63eaa47e5f3cc65290f41b8b_pp-logo-train.png	(from https://www.pushpress.com/)
01:14:21	67338/67338	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Mar%202026%2018:45:35%20GMT	https://www.pushpress.com/products/branded-member-app	C:/Users/abdul/projects/pushpress/www.pushpress.com/products/branded-member-app.html	(from https://www.pushpress.com/)
01:14:21	33327/33327	---M--	200	added ('OK')	image/png	etag:%22f48182a2111307ad35cc816548afdcb1%22	https://cdn.prod.website-files.com/60359921321f8d5992691da6/63eaa47fb1e1922040eb83d0_pp-logo-branded%20app.png	C:/Users/abdul/projects/pushpress/cdn.prod.website-files.com/60359921321f8d5992691da6/63eaa47fb1e1922040eb83d0_pp-logo-branded%20app.png	(from https://www.pushpress.com/)
01:14:21	33789/33789	---M--	200	added ('OK')	image/png	etag:%2209f86bb3ea7c5c9536882ac41be62832%22	https://cdn.prod.website-files.com/60359921321f8d5992691da6/663acfb837fad73e8ee3a7b0_pp-logo-insurance.png	C:/Users/abdul/projects/pushpress/cdn.prod.website-files.com/60359921321f8d5992691da6/663acfb837fad73e8ee3a7b0_pp-logo-insurance.png	(from https://www.pushpress.com/)
01:14:22	88302/88302	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Mar%202026%2018:45:35%20GMT	https://www.pushpress.com/integrations	C:/Users/abdul/projects/pushpress/www.pushpress.com/integrations.html	(from https://www.pushpress.com/)
01:14:22	5324/5324	---M--	200	added ('OK')	image/png	etag:%22c6ed793db3ae43d39f23400bb66f0cf8%22	https://cdn.prod.website-files.com/60359921321f8d5992691da6/6082ad2ad01a284e815ab0c4_Rectangle%205.png	C:/Users/abdul/projects/pushpress/cdn.prod.website-files.com/60359921321f8d5992691da6/6082ad2ad01a284e815ab0c4_Rectangle%205.png	(from https://www.pushpress.com/)
01:14:22	7147/7147	---M--	200	added ('OK')	image/png	etag:%222d8d900dc5ab4d5b0763e2ce8e92460b%22	https://cdn.prod.website-files.com/60359921321f8d5992691da6/6082ad2690140a075de3efd6_Rectangle%206.png	C:/Users/abdul/projects/pushpress/cdn.prod.website-files.com/60359921321f8d5992691da6/6082ad2690140a075de3efd6_Rectangle%206.png	(from https://www.pushpress.com/)
01:14:22	5877/5877	---M--	200	added ('OK')	image/png	etag:%222b0bd7f41ad475806fe29948ea6ec37e%22	https://cdn.prod.website-files.com/60359921321f8d5992691da6/6082ad26d01a284abb5ab0c3_Rectangle%207.png	C:/Users/abdul/projects/pushpress/cdn.prod.website-files.com/60359921321f8d5992691da6/6082ad26d01a284abb5ab0c3_Rectangle%207.png	(from https://www.pushpress.com/)
01:14:22	2007/2007	---M--	200	added ('OK')	image/png	etag:%2287c7ce276635a5b7281d6d8e403ff6b3%22	https://cdn.prod.website-files.com/60359921321f8d5992691da6/6082ad254844849252c86afb_Rectangle%208.png	C:/Users/abdul/projects/pushpress/cdn.prod.website-files.com/60359921321f8d5992691da6/6082ad254844849252c86afb_Rectangle%208.png	(from https://www.pushpress.com/)
01:14:22	1705/1705	---M--	200	added ('OK')	image/png	etag:%22ebba5f2a9f09bc8eb62b4136cdf704c5%22	https://cdn.prod.website-files.com/60359921321f8d5992691da6/6082ad0ba40b3b5e470f7403_GA.png	C:/Users/abdul/projects/pushpress/cdn.prod.website-files.com/60359921321f8d5992691da6/6082ad0ba40b3b5e470f7403_GA.png	(from https://www.pushpress.com/)
01:14:23	2629/2629	---M--	200	added ('OK')	image/png	etag:%22dc8306066c11c79f6fc2aa320cdd93be%22	https://cdn.prod.website-files.com/60359921321f8d5992691da6/6082ad265ebc5072dfc94c93_Rectangle%2010.png	C:/Users/abdul/projects/pushpress/cdn.prod.website-files.com/60359921321f8d5992691da6/6082ad265ebc5072dfc94c93_Rectangle%2010.png	(from https://www.pushpress.com/)
01:14:23	6395/6395	---M--	200	added ('OK')	image/png	etag:%227bb54aeb2d663c5842f1ec0cc6519be8%22	https://cdn.prod.website-files.com/60359921321f8d5992691da6/6082ad0c0760018e5ab63347_Group%201009.png	C:/Users/abdul/projects/pushpress/cdn.prod.website-files.com/60359921321f8d5992691da6/6082ad0c0760018e5ab63347_Group%201009.png	(from https://www.pushpress.com/)
01:14:23	16413/16413	---M--	200	added ('OK')	image/png	etag:%2273cf2814b48793e52aacc25c6fc0b742%22	https://cdn.prod.website-files.com/60359921321f8d5992691da6/6082af524844842835c8817f_Group%201011.png	C:/Users/abdul/projects/pushpress/cdn.prod.website-files.com/60359921321f8d5992691da6/6082af524844842835c8817f_Group%201011.png	(from https://www.pushpress.com/)
01:14:24	143783/143783	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Mar%202026%2016:14:24%20GMT	https://www.pushpress.com/pricing	C:/Users/abdul/projects/pushpress/www.pushpress.com/pricing.html	(from https://www.pushpress.com/)
01:14:25	78711/78711	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Mar%202026%2016:36:03%20GMT	https://www.pushpress.com/customers	C:/Users/abdul/projects/pushpress/www.pushpress.com/customers.html	(from https://www.pushpress.com/)
01:14:25	65721/65721	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Mar%202026%2016:37:54%20GMT	https://www.pushpress.com/about	C:/Users/abdul/projects/pushpress/www.pushpress.com/about.html	(from https://www.pushpress.com/)
01:14:26	121443/121443	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Mar%202026%2016:25:10%20GMT	https://www.pushpress.com/blog	C:/Users/abdul/projects/pushpress/www.pushpress.com/blog.html	(from https://www.pushpress.com/)
01:14:26	122/122	---M--	502	error ('Bad%20Gateway')	text/html	date:Mon,%2009%20Mar%202026%2019:44:26%20GMT	https://www.pushpress.com/starting-a-gym	C:/Users/abdul/projects/pushpress/www.pushpress.com/starting-a-gym	(from https://www.pushpress.com/)
01:14:26	142009/142009	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Mar%202026%2019:24:18%20GMT	https://www.pushpress.com/podcast	C:/Users/abdul/projects/pushpress/www.pushpress.com/podcast.html	(from https://www.pushpress.com/)
01:14:27	129668/129668	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Mar%202026%2017:10:40%20GMT	https://www.pushpress.com/events	C:/Users/abdul/projects/pushpress/www.pushpress.com/events.html	(from https://www.pushpress.com/)
01:14:27	90438/90438	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Mar%202026%2017:37:29%20GMT	https://www.pushpress.com/partners/partners-list	C:/Users/abdul/projects/pushpress/www.pushpress.com/partners/partners-list.html	(from https://www.pushpress.com/)
01:14:27	122/122	---M--	502	error ('Bad%20Gateway')	text/html	date:Mon,%2009%20Mar%202026%2019:44:27%20GMT	https://www.pushpress.com/partners/invictus	C:/Users/abdul/projects/pushpress/www.pushpress.com/partners/invictus	(from https://www.pushpress.com/)
01:14:28	122/122	---M--	502	error ('Bad%20Gateway')	text/html	date:Mon,%2009%20Mar%202026%2019:44:28%20GMT	https://www.pushpress.com/partners/beyond-strength-endurance	C:/Users/abdul/projects/pushpress/www.pushpress.com/partners/beyond-strength-endurance	(from https://www.pushpress.com/)
01:14:28	88123/88123	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Mar%202026%2019:28:23%20GMT	https://www.pushpress.com/partners/hwpo	C:/Users/abdul/projects/pushpress/www.pushpress.com/partners/hwpo.html	(from https://www.pushpress.com/)
01:14:29	82863/82863	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Mar%202026%2019:28:23%20GMT	https://www.pushpress.com/partners/crossfit-affiliate-programming-x-train-by-pushpress	C:/Users/abdul/projects/pushpress/www.pushpress.com/partners/crossfit-affiliate-programming-x-train-by-pushpress.html	(from https://www.pushpress.com/)
01:14:29	122/122	---M--	502	error ('Bad%20Gateway')	text/html	date:Mon,%2009%20Mar%202026%2019:44:29%20GMT	https://www.pushpress.com/partners/parkcityfit	C:/Users/abdul/projects/pushpress/www.pushpress.com/partners/parkcityfit	(from https://www.pushpress.com/)
01:14:29	72949/72949	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Mar%202026%2018:07:11%20GMT	https://www.pushpress.com/partners/mayhem	C:/Users/abdul/projects/pushpress/www.pushpress.com/partners/mayhem.html	(from https://www.pushpress.com/)
01:14:30	5450/5450	---M--	200	added ('OK')	image/png	etag:%221b90259e9ff11c402ec952f07f3721a6%22	https://cdn.prod.website-files.com/60359921321f8d62cd691da7/696035dc4b52a6fac8c1c014_Heading.png	C:/Users/abdul/projects/pushpress/cdn.prod.website-files.com/60359921321f8d62cd691da7/696035dc4b52a6fac8c1c014_Heading.png	(from https://www.pushpress.com/)
01:14:30	82915/82915	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Mar%202026%2019:28:37%20GMT	https://www.pushpress.com/partners/prvn	C:/Users/abdul/projects/pushpress/www.pushpress.com/partners/prvn.html	(from https://www.pushpress.com/)
01:14:31	122/122	---M--	502	error ('Bad%20Gateway')	text/html	date:Mon,%2009%20Mar%202026%2019:44:31%20GMT	https://www.pushpress.com/partners/ncfit	C:/Users/abdul/projects/pushpress/www.pushpress.com/partners/ncfit	(from https://www.pushpress.com/)
01:14:31	122/122	---M--	502	error ('Bad%20Gateway')	text/html	date:Mon,%2009%20Mar%202026%2019:44:31%20GMT	https://www.pushpress.com/events?eventType_contain=Webinar	C:/Users/abdul/projects/pushpress/www.pushpress.com/eventsda83	(from https://www.pushpress.com/)
01:14:31	52187/52187	---M--	200	added ('OK')	image/png	etag:%2264e97b49fe0442c1761711d095bec218%22	https://cdn.prod.website-files.com/60359921321f8d5992691da6/64f8eccd023ad3c5874a6a4c_Background%20shape.png	C:/Users/abdul/projects/pushpress/cdn.prod.website-files.com/60359921321f8d5992691da6/64f8eccd023ad3c5874a6a4c_Background%20shape.png	(from https://www.pushpress.com/)
01:14:31	18086/18086	---M--	200	added ('OK')	image/png	etag:%225a48a7c6d46c7f059f6b03b9518af4dd%22	https://cdn.prod.website-files.com/60359921321f8d62cd691da7/6847324930974922fdbe8454_Logo%3DCheckmat.png	C:/Users/abdul/projects/pushpress/cdn.prod.website-files.com/60359921321f8d62cd691da7/6847324930974922fdbe8454_Logo=Checkmat.png	(from https://www.pushpress.com/)
01:14:32	24890/24890	---M--	200	added ('OK')	image/png	etag:%2210d85bb61368df1943a8344992caf6c5%22	https://cdn.prod.website-files.com/60359921321f8d62cd691da7/684731ec1a213d519ffe19e3_Logo%3DDominion%20MMA.png	C:/Users/abdul/projects/pushpress/cdn.prod.website-files.com/60359921321f8d62cd691da7/684731ec1a213d519ffe19e3_Logo=Dominion%20MMA.png	(from https://www.pushpress.com/)
01:14:32	4738/4738	---M--	200	added ('OK')	image/png	etag:%22eb7f8a132405ef6c893c4acee6d330f9%22	https://cdn.prod.website-files.com/60359921321f8d62cd691da7/67e45441f96646cf733d23b5_Logo-Diablo.png	C:/Users/abdul/projects/pushpress/cdn.prod.website-files.com/60359921321f8d62cd691da7/67e45441f96646cf733d23b5_Logo-Diablo.png	(from https://www.pushpress.com/)
01:14:32	5087/5087	---M--	200	added ('OK')	image/png	etag:%22d0762909873817ca295a5bc25e67f031%22	https://cdn.prod.website-files.com/60359921321f8d62cd691da7/67e454250de2baa962c433e4_Logo-HWPO.png	C:/Users/abdul/projects/pushpress/cdn.prod.website-files.com/60359921321f8d62cd691da7/67e454250de2baa962c433e4_Logo-HWPO.png	(from https://www.pushpress.com/)
01:14:32	3498/3498	---M--	200	added ('OK')	image/png	etag:%22cc39216e97fa28bebbc53dcc24d98f8a%22	https://cdn.prod.website-files.com/60359921321f8d62cd691da7/67e4492d5f82addfb32658f4_Logo-Invictus.png	C:/Users/abdul/projects/pushpress/cdn.prod.website-files.com/60359921321f8d62cd691da7/67e4492d5f82addfb32658f4_Logo-Invictus.png	(from https://www.pushpress.com/)
01:14:33	3106/3106	---M--	200	added ('OK')	image/png	etag:%22e864be927b06ef29270bc528d1b7b86b%22	https://cdn.prod.website-files.com/60359921321f8d62cd691da7/65a02f2bc8079de74ff900b2_Logo-PRVN.png	C:/Users/abdul/projects/pushpress/cdn.prod.website-files.com/60359921321f8d62cd691da7/65a02f2bc8079de74ff900b2_Logo-PRVN.png	(from https://www.pushpress.com/)
01:14:33	8097/8097	---M--	200	added ('OK')	image/png	etag:%22d4f882904f7f774cb8ac6ac4a2920f19%22	https://cdn.prod.website-files.com/60359921321f8d62cd691da7/65a02f360063353c0b365d3d_Logo-PSKC.png	C:/Users/abdul/projects/pushpress/cdn.prod.website-files.com/60359921321f8d62cd691da7/65a02f360063353c0b365d3d_Logo-PSKC.png	(from https://www.pushpress.com/)
01:14:33	3771/3771	---M--	200	added ('OK')	image/png	etag:%2268c77b8d8c3dc3496cc74e467614799c%22	https://cdn.prod.website-files.com/60359921321f8d62cd691da7/65a02f776804f1418554fe7a_Logo-BSCF.png	C:/Users/abdul/projects/pushpress/cdn.prod.website-files.com/60359921321f8d62cd691da7/65a02f776804f1418554fe7a_Logo-BSCF.png	(from https://www.pushpress.com/)
01:14:33	4171/4171	---M--	200	added ('OK')	image/png	etag:%2241079e4715fba274b7969122e63d2327%22	https://cdn.prod.website-files.com/60359921321f8d62cd691da7/65a02fb2dd6fc12ed2027c32_Logo-Bohemoth.png	C:/Users/abdul/projects/pushpress/cdn.prod.website-files.com/60359921321f8d62cd691da7/65a02fb2dd6fc12ed2027c32_Logo-Bohemoth.png	(from https://www.pushpress.com/)
01:14:33	4399/4399	---M--	200	added ('OK')	image/png	etag:%22a8529a17ff686da2639573086261d126%22	https://cdn.prod.website-files.com/60359921321f8d62cd691da7/65a02fcf4cd97874b067cbe8_Logo-2.png	C:/Users/abdul/projects/pushpress/cdn.prod.website-files.com/60359921321f8d62cd691da7/65a02fcf4cd97874b067cbe8_Logo-2.png	(from https://www.pushpress.com/)
01:14:34	2567/2567	---M--	200	added ('OK')	image/png	etag:%22a5456dc6d0537b60289a442da8b8448d%22	https://cdn.prod.website-files.com/60359921321f8d62cd691da7/65cd42f3f861fe562c03c305_Logo-Peak.png	C:/Users/abdul/projects/pushpress/cdn.prod.website-files.com/60359921321f8d62cd691da7/65cd42f3f861fe562c03c305_Logo-Peak.png	(from https://www.pushpress.com/)
01:14:34	18116/18116	---M--	200	added ('OK')	image/png	etag:%2278f2391c547fb310b73f5ebc45624de3%22	https://cdn.prod.website-files.com/60359921321f8d62cd691da7/680176662baad5f29fd57a0c_Logo%3DCTNE.png	C:/Users/abdul/projects/pushpress/cdn.prod.website-files.com/60359921321f8d62cd691da7/680176662baad5f29fd57a0c_Logo=CTNE.png	(from https://www.pushpress.com/)
01:14:34	5175/5175	---M--	200	added ('OK')	image/png	etag:%2228f82127927cc3e7d04ec9e7f2c09bd6%22	https://cdn.prod.website-files.com/60359921321f8d62cd691da7/65a02fe83fbf941edadb5a7f_Logo-Park%20City.png	C:/Users/abdul/projects/pushpress/cdn.prod.website-files.com/60359921321f8d62cd691da7/65a02fe83fbf941edadb5a7f_Logo-Park%20City.png	(from https://www.pushpress.com/)
01:14:34	5231/5231	---M--	200	added ('OK')	image/png	etag:%22c7c7dbc18f66e6d968c914b617945ffa%22	https://cdn.prod.website-files.com/60359921321f8d62cd691da7/65a02fee23231f4f8460f128_Logo-Traingin%20Lab.png	C:/Users/abdul/projects/pushpress/cdn.prod.website-files.com/60359921321f8d62cd691da7/65a02fee23231f4f8460f128_Logo-Traingin%20Lab.png	(from https://www.pushpress.com/)
01:14:34	5131/5131	---M--	200	added ('OK')	image/png	etag:%223817ef991fe1f121add38289dfc2c5ce%22	https://cdn.prod.website-files.com/60359921321f8d62cd691da7/65a02ff5dd6fc12ed202ad64_Logo-2020%20Fit.png	C:/Users/abdul/projects/pushpress/cdn.prod.website-files.com/60359921321f8d62cd691da7/65a02ff5dd6fc12ed202ad64_Logo-2020%20Fit.png	(from https://www.pushpress.com/)
01:14:35	59942/59942	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Mar%202026%2016:37:55%20GMT	https://www.pushpress.com/features	C:/Users/abdul/projects/pushpress/www.pushpress.com/features.html	(from https://www.pushpress.com/)
01:14:36	87467/87467	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Mar%202026%2016:20:34%20GMT	https://www.pushpress.com/products/grow	C:/Users/abdul/projects/pushpress/www.pushpress.com/products/grow.html	(from https://www.pushpress.com/)
01:14:36	3953/3953	---M--	200	added ('OK')	image/png	etag:%22fe9e4bc874b530e7640ae5b26e492b47%22	https://cdn.prod.website-files.com/60359921321f8d5992691da6/6596af4219f0faefef86dbf1_Icon-1.png	C:/Users/abdul/projects/pushpress/cdn.prod.website-files.com/60359921321f8d5992691da6/6596af4219f0faefef86dbf1_Icon-1.png	(from https://www.pushpress.com/)
01:14:36	122/122	---M--	502	error ('Bad%20Gateway')	text/html	date:Mon,%2009%20Mar%202026%2019:44:36%20GMT	https://www.pushpress.com/blog/robert-schwartz-doubles-membership-pushpress-grow	C:/Users/abdul/projects/pushpress/www.pushpress.com/blog/robert-schwartz-doubles-membership-pushpress-grow	(from https://www.pushpress.com/)
01:14:37	122/122	---M--	502	error ('Bad%20Gateway')	text/html	date:Mon,%2009%20Mar%202026%2019:44:37%20GMT	https://www.pushpress.com/blog/how-pushpress-helped-dominion-mma-jump-from-20-to-nearly-400-members	C:/Users/abdul/projects/pushpress/www.pushpress.com/blog/how-pushpress-helped-dominion-mma-jump-from-20-to-nearly-400-members	(from https://www.pushpress.com/)
01:14:37	122/122	---M--	502	error ('Bad%20Gateway')	text/html	date:Mon,%2009%20Mar%202026%2019:44:38%20GMT	https://www.pushpress.com/blog/how-pushpress-helped-bc-fit-survive-during-the-pandemic	C:/Users/abdul/projects/pushpress/www.pushpress.com/blog/how-pushpress-helped-bc-fit-survive-during-the-pandemic	(from https://www.pushpress.com/)
01:14:38	1811724/1811724	---M--	200	added ('OK')	image/png	etag:%22113fcda0ddf072e292f3e9fb25f0abf6%22	https://cdn.prod.website-files.com/60359921321f8d62cd691da7/69a2044a25bd575ea5f94045_Untitled%20design%20(17).png	C:/Users/abdul/projects/pushpress/cdn.prod.website-files.com/60359921321f8d62cd691da7/69a2044a25bd575ea5f94045_Untitled%20design%20(17).png	(from https://www.pushpress.com/)
01:14:38	84986/84986	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Mar%202026%2017:55:16%20GMT	https://www.pushpress.com/blog/how-to-run-a-reactivation-campaign-for-former-gym-members	C:/Users/abdul/projects/pushpress/www.pushpress.com/blog/how-to-run-a-reactivation-campaign-for-former-gym-members.html	(from https://www.pushpress.com/)
01:14:38	82968/82968	---M--	200	added ('OK')	image/png	etag:%2246562e9e68e9a16668c296e8cb88c00d%22	https://cdn.prod.website-files.com/60359921321f8d62cd691da7/67a37cfd8fc62034984d1162_liz%20childers.png	C:/Users/abdul/projects/pushpress/cdn.prod.website-files.com/60359921321f8d62cd691da7/67a37cfd8fc62034984d1162_liz%20childers.png	(from https://www.pushpress.com/)
